Date,Gear,Shaft,Bearing
2012-09-11,185,245,269
2012-09-12,180,220,251
2012-09-13,191,220,253
2012-09-14,173,247,258
2012-09-15,170,225,260
2012-09-16,170,236,261
2012-09-17,183,246,256
2012-09-18,175,244,264
2012-09-19,189,231,261
2012-09-20,172,248,269
2012-09-21,196,222,268
2012-09-22,196,252,267
2012-09-23,168,237,259
2012-09-24,183,239,251
2012-09-25,176,228,278
2012-09-26,191,249,278
2012-09-27,174,231,277
2012-09-28,198,237,278
2012-09-29,184,236,278
2012-09-30,197,255,253
2012-10-01,184,245,277
2012-10-02,189,227,263
2012-10-03,173,244,260
2012-10-04,179,246,273
2012-10-05,190,232,268
2012-10-06,195,247,256
2012-10-07,180,248,267
2012-10-08,186,236,274
2012-10-09,177,260,254
2012-10-10,172,250,261
2012-10-11,173,250,252
2012-10-12,184,233,281
2012-10-13,169,237,262
2012-10-14,181,251,260
2012-10-15,191,241,281
2012-10-16,177,247,251
2012-10-17,199,248,267
2012-10-18,193,238,263
2012-10-19,179,263,262
2012-10-20,172,248,266
2012-10-21,172,249,266
2012-10-22,192,255,267
2012-10-23,202,257,262
2012-10-24,191,258,271
2012-10-25,183,260,255
2012-10-26,183,255,260
2012-10-27,188,267,259
2012-10-28,187,258,278
2012-10-29,204,267,274
2012-10-30,204,256,269
2012-10-31,198,267,271
2012-11-01,177,243,265
2012-11-02,188,268,266
2012-11-03,192,261,251
2012-11-04,183,267,280
2012-11-05,203,271,262
2012-11-06,206,255,264
2012-11-07,182,248,267
2012-11-08,209,257,267
2012-11-09,205,261,260
2012-11-10,187,255,278
2012-11-11,207,260,280
2012-11-12,196,253,274
2012-11-13,209,267,273
2012-11-14,189,268,266
2012-11-15,183,261,252
2012-11-16,199,252,265
2012-11-17,200,271,281
2012-11-18,201,272,275
2012-11-19,212,257,269
2012-11-20,187,265,263
2012-11-21,210,264,281
2012-11-22,188,279,276
2012-11-23,209,258,272
2012-11-24,216,269,280
2012-11-25,196,281,263
2012-11-26,216,263,268
2012-11-27,221,276,279
2012-11-28,192,263,279
2012-11-29,207,258,262
2012-11-30,193,281,278
2012-12-01,198,263,259
2012-12-02,212,257,253
2012-12-03,213,268,276
2012-12-04,199,275,255
2012-12-05,209,271,270
2012-12-06,207,255,254
2012-12-07,218,280,258
2012-12-08,211,283,256
2012-12-09,217,268,278
2012-12-10,220,257,273
2012-12-11,220,255,257
2012-12-12,228,259,279
2012-12-13,213,275,264
2012-12-14,231,269,276
2012-12-15,219,266,279
2012-12-16,218,257,256
2012-12-17,207,275,274
2012-12-18,221,281,269
2012-12-19,218,281,273
2012-12-20,232,261,256
2012-12-21,226,286,267
2012-12-22,233,269,259
2012-12-23,237,281,282
2012-12-24,216,265,259
2012-12-25,228,263,268
2012-12-26,236,280,254
2012-12-27,216,274,256
2012-12-28,224,286,256
2012-12-29,226,280,268
2012-12-30,223,268,263
2012-12-31,228,284,283
2013-01-01,241,285,279
2013-01-02,243,263,276
2013-01-03,234,273,277
2013-01-04,233,256,282
2013-01-05,249,283,256
2013-01-06,254,275,265
2013-01-07,249,268,255
2013-01-08,230,286,275
2013-01-09,254,284,270
2013-01-10,233,263,266
2013-01-11,229,269,258
2013-01-12,237,262,259
2013-01-13,243,269,263
2013-01-14,246,267,257
2013-01-15,244,284,283
2013-01-16,253,262,259
2013-01-17,237,276,263
2013-01-18,254,261,262
2013-01-19,257,255,278
2013-01-20,264,276,264
2013-01-21,246,273,254
2013-01-22,258,258,280
2013-01-23,267,260,282
2013-01-24,261,257,257
2013-01-25,251,264,266
2013-01-26,270,283,275
2013-01-27,242,257,260
2013-01-28,261,269,273
2013-01-29,264,277,280
2013-01-30,255,275,278
2013-01-31,264,260,279
2013-02-01,269,259,281
2013-02-02,273,259,259
2013-02-03,252,280,278
2013-02-04,274,255,278
2013-02-05,259,272,254
2013-02-06,258,266,276
2013-02-07,257,273,259
2013-02-08,265,266,261
2013-02-09,264,265,258
2013-02-10,272,272,256
2013-02-11,276,250,259
2013-02-12,258,269,271
2013-02-13,271,269,278
2013-02-14,267,256,258
2013-02-15,283,263,267
2013-02-16,279,272,264
2013-02-17,262,255,278
2013-02-18,281,273,257
2013-02-19,262,246,273
2013-02-20,283,272,255
2013-02-21,273,272,264
2013-02-22,265,262,276
2013-02-23,274,266,269
2013-02-24,272,270,254
2013-02-25,279,262,259
2013-02-26,272,263,262
2013-02-27,284,269,273
2013-02-28,283,243,255
2013-03-01,266,245,273
2013-03-02,279,259,258
2013-03-03,279,267,276
2013-03-04,276,271,266
2013-03-05,291,241,254
2013-03-06,272,253,275
2013-03-07,291,254,282
2013-03-08,294,264,281
2013-03-09,265,265,261
2013-03-10,271,240,273
2013-03-11,291,239,272
2013-03-12,274,260,254
2013-03-13,279,266,279
2013-03-14,279,265,263
2013-03-15,276,248,266
2013-03-16,296,254,256
2013-03-17,271,263,281
2013-03-18,288,247,264
2013-03-19,269,251,283
2013-03-20,279,244,275
2013-03-21,274,249,268
2013-03-22,283,238,267
2013-03-23,288,255,271
2013-03-24,289,258,257
2013-03-25,273,243,277
2013-03-26,279,246,278
2013-03-27,280,239,258
2013-03-28,289,250,261
2013-03-29,272,247,265
2013-03-30,295,239,267
2013-03-31,273,244,259
2013-04-01,295,248,260
2013-04-02,274,237,269
2013-04-03,284,241,280
2013-04-04,274,244,271
2013-04-05,287,252,264
2013-04-06,281,237,271
2013-04-07,282,241,263
2013-04-08,271,250,262
2013-04-09,288,246,280
2013-04-10,278,223,265
2013-04-11,270,251,261
2013-04-12,278,224,266
2013-04-13,293,242,285
2013-04-14,294,222,277
2013-04-15,276,237,258
2013-04-16,288,247,268
2013-04-17,280,241,280
2013-04-18,268,238,277
2013-04-19,292,224,255
2013-04-20,279,243,268
2013-04-21,291,222,268
2013-04-22,278,223,257
2013-04-23,278,224,259
2013-04-24,291,233,283
2013-04-25,286,245,271
2013-04-26,273,217,284
2013-04-27,281,215,276
2013-04-28,267,242,272
2013-04-29,274,240,279
2013-04-30,285,222,271
2013-05-01,283,228,266
2013-05-02,290,217,279
2013-05-03,289,235,257
2013-05-04,285,217,271
2013-05-05,292,219,257
2013-05-06,274,213,268
2013-05-07,277,219,282
2013-05-08,271,219,264
2013-05-09,287,213,269
2013-05-10,272,239,273
2013-05-11,260,209,263
2013-05-12,283,221,265
2013-05-13,263,210,283
2013-05-14,280,225,255
2013-05-15,284,215,285
2013-05-16,267,211,263
2013-05-17,281,234,283
2013-05-18,285,211,278
2013-05-19,262,235,283
2013-05-20,270,210,277
2013-05-21,272,213,257
2013-05-22,253,232,272
2013-05-23,264,212,267
2013-05-24,259,227,256
2013-05-25,261,215,265
2013-05-26,260,218,283
2013-05-27,276,227,277
2013-05-28,276,205,278
2013-05-29,274,211,262
2013-05-30,267,228,258
2013-05-31,272,205,285
2013-06-01,274,206,275
2013-06-02,268,205,256
2013-06-03,268,227,283
2013-06-04,254,220,269
2013-06-05,272,204,280
2013-06-06,254,216,279
2013-06-07,244,203,283
2013-06-08,254,208,258
2013-06-09,255,217,261
2013-06-10,239,202,267
2013-06-11,253,222,271
2013-06-12,242,224,263
2013-06-13,249,226,273
2013-06-14,235,215,274
2013-06-15,237,214,261
2013-06-16,257,207,282
2013-06-17,235,205,282
2013-06-18,251,201,274
2013-06-19,258,228,284
2013-06-20,254,206,262
2013-06-21,253,198,277
2013-06-22,235,215,275
2013-06-23,239,203,282
2013-06-24,228,199,285
2013-06-25,256,228,275
2013-06-26,230,202,267
2013-06-27,227,207,277
2013-06-28,233,219,285
2013-06-29,223,206,273
2013-06-30,249,206,265
2013-07-01,231,204,286
2013-07-02,221,220,262
2013-07-03,241,215,269
2013-07-04,219,213,284
2013-07-05,220,220,268
2013-07-06,233,222,273
2013-07-07,227,219,259
2013-07-08,240,208,262
2013-07-09,237,225,259
2013-07-10,242,224,268
2013-07-11,238,220,256
2013-07-12,222,199,279
2013-07-13,221,201,264
2013-07-14,225,218,268
2013-07-15,209,225,270
2013-07-16,228,218,283
2013-07-17,218,226,282
2013-07-18,208,217,260
2013-07-19,220,211,274
2013-07-20,233,212,263
2013-07-21,205,219,277
2013-07-22,207,213,257
2013-07-23,228,224,285
2013-07-24,213,222,275
2013-07-25,231,216,263
2013-07-26,205,222,282
2013-07-27,216,215,272
2013-07-28,226,228,266
2013-07-29,200,227,267
2013-07-30,213,206,284
2013-07-31,202,227,287
2013-08-01,219,204,285
2013-08-02,224,220,284
2013-08-03,195,202,266
2013-08-04,218,210,272
2013-08-05,212,215,262
2013-08-06,196,210,275
2013-08-07,191,215,266
2013-08-08,193,216,259
2013-08-09,199,234,273
2013-08-10,215,226,285
2013-08-11,208,232,264
2013-08-12,200,217,279
2013-08-13,205,205,263
2013-08-14,205,208,262
2013-08-15,195,231,267
2013-08-16,197,228,271
2013-08-17,189,211,273
2013-08-18,200,213,271
2013-08-19,198,227,278
2013-08-20,200,224,272
2013-08-21,193,219,281
2013-08-22,190,230,262
2013-08-23,191,227,286
2013-08-24,193,223,286
2013-08-25,207,211,258
2013-08-26,205,221,271
2013-08-27,207,215,273
2013-08-28,183,234,277
2013-08-29,204,224,283
2013-08-30,202,232,283
2013-08-31,181,229,283
2013-09-01,182,230,278
2013-09-02,187,235,265
2013-09-03,180,223,264
2013-09-04,200,226,257
2013-09-05,194,236,270
2013-09-06,179,240,270
2013-09-07,183,244,283
2013-09-08,175,232,268
2013-09-09,178,241,275
2013-09-10,195,222,268
2013-09-11,188,235,286
2013-09-12,184,242,284
2013-09-13,202,249,265
2013-09-14,178,249,274
2013-09-15,189,224,259
2013-09-16,173,226,288
2013-09-17,178,250,264
2013-09-18,192,248,259
2013-09-19,186,248,262
2013-09-20,175,250,261
2013-09-21,179,227,273
2013-09-22,194,227,270
2013-09-23,181,243,267
2013-09-24,202,247,266
2013-09-25,201,246,288
2013-09-26,178,227,285
2013-09-27,201,252,271
2013-09-28,179,230,275
2013-09-29,175,239,282
2013-09-30,172,228,270
2013-10-01,201,235,288
2013-10-02,174,254,278
2013-10-03,181,230,259
2013-10-04,190,246,285
2013-10-05,181,233,277
2013-10-06,196,253,266
2013-10-07,192,259,258
2013-10-08,197,239,272
2013-10-09,186,248,285
2013-10-10,176,241,269
2013-10-11,175,262,258
2013-10-12,186,236,288
2013-10-13,186,234,266
2013-10-14,191,256,275
2013-10-15,188,264,283
2013-10-16,177,263,276
2013-10-17,197,237,275
2013-10-18,196,263,264
2013-10-19,186,245,281
2013-10-20,186,266,270
2013-10-21,194,253,287
2013-10-22,177,244,261
2013-10-23,199,264,271
2013-10-24,200,241,262
2013-10-25,194,262,258
2013-10-26,197,255,284
2013-10-27,180,244,277
2013-10-28,202,260,261
2013-10-29,179,251,275
2013-10-30,197,261,273
2013-10-31,182,250,286
2013-11-01,186,244,272
2013-11-02,188,260,269
2013-11-03,193,263,267
2013-11-04,181,261,264
2013-11-05,180,263,268
2013-11-06,195,250,266
2013-11-07,209,273,289
2013-11-08,203,253,281
2013-11-09,196,267,276
2013-11-10,195,265,287
2013-11-11,185,264,279
2013-11-12,193,260,264
2013-11-13,211,265,272
2013-11-14,196,266,283
2013-11-15,215,275,269
2013-11-16,199,265,283
2013-11-17,195,270,271
2013-11-18,213,264,267
2013-11-19,213,252,272
2013-11-20,212,279,260
2013-11-21,205,277,287
2013-11-22,220,272,276
2013-11-23,199,254,287
2013-11-24,213,264,263
2013-11-25,215,259,276
2013-11-26,210,264,272
2013-11-27,223,278,282
2013-11-28,211,271,265
2013-11-29,209,284,262
2013-11-30,219,269,265
2013-12-01,200,270,284
2013-12-02,223,266,289
2013-12-03,213,266,261
2013-12-04,207,283,279
2013-12-05,220,261,276
2013-12-06,209,259,286
2013-12-07,203,277,278
2013-12-08,225,260,262
2013-12-09,205,265,278
2013-12-10,215,266,271
2013-12-11,232,274,266
2013-12-12,216,267,285
2013-12-13,209,281,263
2013-12-14,207,274,285
2013-12-15,230,270,272
2013-12-16,224,270,290
2013-12-17,238,257,288
2013-12-18,214,283,265
2013-12-19,241,270,282
2013-12-20,219,280,267
2013-12-21,236,258,275
2013-12-22,223,271,282
2013-12-23,218,284,278
2013-12-24,233,273,277
2013-12-25,239,278,275
2013-12-26,248,266,272
2013-12-27,236,278,265
2013-12-28,229,265,267
2013-12-29,240,269,282
2013-12-30,231,269,283
2013-12-31,228,259,271
2014-01-01,227,276,285
2014-01-02,247,262,289
2014-01-03,232,286,273
2014-01-04,239,263,270
2014-01-05,235,277,262
2014-01-06,230,282,271
2014-01-07,232,284,284
2014-01-08,235,259,264
2014-01-09,252,267,273
2014-01-10,261,284,268
2014-01-11,248,283,279
2014-01-12,237,279,279
2014-01-13,245,282,281
2014-01-14,241,285,275
2014-01-15,260,263,288
2014-01-16,253,282,260
2014-01-17,261,262,263
2014-01-18,262,281,273
2014-01-19,257,283,289
2014-01-20,244,264,280
2014-01-21,257,284,279
2014-01-22,242,274,267
2014-01-23,262,283,266
2014-01-24,260,280,261
2014-01-25,263,279,278
2014-01-26,251,256,289
2014-01-27,264,264,283
2014-01-28,272,285,282
2014-01-29,255,277,281
2014-01-30,257,265,290
2014-01-31,278,271,275
2014-02-01,249,263,289
2014-02-02,278,283,261
2014-02-03,271,267,280
2014-02-04,252,281,282
2014-02-05,252,279,273
2014-02-06,278,274,282
2014-02-07,266,276,263
2014-02-08,279,261,268
2014-02-09,279,267,277
2014-02-10,279,271,288
2014-02-11,272,281,269
2014-02-12,263,270,281
2014-02-13,287,265,288
2014-02-14,274,270,285
2014-02-15,262,278,287
2014-02-16,276,276,288
2014-02-17,271,278,271
2014-02-18,287,268,287
2014-02-19,289,272,271
2014-02-20,266,265,269
2014-02-21,290,249,263
2014-02-22,263,266,275
2014-02-23,286,252,287
2014-02-24,274,262,263
2014-02-25,283,276,273
2014-02-26,276,261,282
2014-02-27,289,250,263
2014-02-28,266,251,285
2014-03-01,290,273,286
2014-03-02,287,255,287
2014-03-03,293,261,271
2014-03-04,286,270,291
2014-03-05,276,245,280
2014-03-06,282,242,276
2014-03-07,284,253,291
2014-03-08,291,250,262
2014-03-09,280,252,275
2014-03-10,274,259,275
2014-03-11,273,242,286
2014-03-12,280,241,275
2014-03-13,283,253,261
2014-03-14,284,255,270
2014-03-15,272,237,265
2014-03-16,271,237,289
2014-03-17,294,252,271
2014-03-18,274,240,263
2014-03-19,295,256,273
2014-03-20,299,264,290
2014-03-21,302,255,290
2014-03-22,301,253,274
2014-03-23,284,250,289
2014-03-24,288,237,265
2014-03-25,283,255,268
2014-03-26,288,240,277
2014-03-27,292,248,292
2014-03-28,275,253,274
2014-03-29,285,232,292
2014-03-30,285,247,268
2014-03-31,274,233,290
2014-04-01,295,251,279
2014-04-02,302,234,290
2014-04-03,284,253,275
2014-04-04,274,234,289
2014-04-05,277,238,264
2014-04-06,289,252,288
2014-04-07,300,232,266
2014-04-08,279,255,285
2014-04-09,301,226,280
2014-04-10,297,230,266
2014-04-11,283,241,290
2014-04-12,299,244,268
2014-04-13,291,242,280
2014-04-14,302,249,276
2014-04-15,300,235,284
2014-04-16,285,250,271
2014-04-17,286,228,275
2014-04-18,277,239,279
2014-04-19,290,232,291
2014-04-20,286,239,291
2014-04-21,276,243,277
2014-04-22,277,231,284
2014-04-23,291,236,277
2014-04-24,289,244,283
2014-04-25,278,240,291
2014-04-26,286,227,285
2014-04-27,283,239,292
2014-04-28,274,244,284
2014-04-29,289,219,275
2014-04-30,283,231,273
2014-05-01,269,230,287
2014-05-02,274,230,282
2014-05-03,271,218,264
2014-05-04,267,226,265
2014-05-05,294,223,264
2014-05-06,290,212,282
2014-05-07,285,225,264
2014-05-08,279,232,269
2014-05-09,268,238,288
2014-05-10,269,211,287
2014-05-11,268,240,270
2014-05-12,265,228,285
2014-05-13,285,229,285
2014-05-14,286,219,288
2014-05-15,280,210,263
2014-05-16,266,223,266
2014-05-17,276,208,288
2014-05-18,288,234,278
2014-05-19,263,208,267
2014-05-20,265,210,281
2014-05-21,268,210,290
2014-05-22,268,220,275
2014-05-23,272,211,270
2014-05-24,273,219,279
2014-05-25,266,217,274
2014-05-26,258,233,277
2014-05-27,259,215,291
2014-05-28,268,204,275
2014-05-29,257,226,263
2014-05-30,275,205,273
2014-05-31,255,226,287
2014-06-01,277,224,289
2014-06-02,262,208,280
2014-06-03,263,206,282
2014-06-04,264,216,269
2014-06-05,246,210,288
2014-06-06,254,204,266
2014-06-07,266,217,275
2014-06-08,269,203,293
2014-06-09,254,202,280
2014-06-10,262,212,267
2014-06-11,258,202,275
2014-06-12,258,223,281
2014-06-13,245,211,274
2014-06-14,247,215,293
2014-06-15,245,204,270
2014-06-16,247,215,271
2014-06-17,245,206,287
2014-06-18,245,227,275
2014-06-19,265,213,264
2014-06-20,238,228,267
2014-06-21,240,222,292
2014-06-22,233,218,287
2014-06-23,244,213,291
2014-06-24,246,224,277
2014-06-25,258,228,280
2014-06-26,257,222,271
2014-06-27,251,206,275
2014-06-28,230,222,293
2014-06-29,244,206,271
2014-06-30,231,208,267
2014-07-01,245,215,272
2014-07-02,235,223,265
2014-07-03,243,200,291
2014-07-04,229,219,292
2014-07-05,228,220,272
2014-07-06,221,219,272
2014-07-07,226,216,280
2014-07-08,243,200,281
2014-07-09,229,224,268
2014-07-10,231,224,275
2014-07-11,224,218,269
2014-07-12,238,225,289
2014-07-13,238,205,266
2014-07-14,235,203,275
2014-07-15,224,203,286
2014-07-16,228,216,280
2014-07-17,226,229,291
2014-07-18,219,212,291
2014-07-19,237,201,273
2014-07-20,229,229,277
2014-07-21,226,224,273
2014-07-22,223,207,282
2014-07-23,226,215,291
2014-07-24,212,215,278
2014-07-25,216,211,275
2014-07-26,209,222,269
2014-07-27,222,232,285
2014-07-28,231,209,270
2014-07-29,223,204,291
2014-07-30,225,227,271
2014-07-31,225,223,266
2014-08-01,215,215,272
2014-08-02,220,228,266
2014-08-03,205,206,286
2014-08-04,220,214,264
2014-08-05,213,229,281
2014-08-06,212,221,270
2014-08-07,205,235,290
2014-08-08,216,234,269
2014-08-09,213,209,272
2014-08-10,221,213,276
2014-08-11,203,214,281
2014-08-12,210,220,275
2014-08-13,209,234,282
2014-08-14,206,236,293
2014-08-15,211,210,287
2014-08-16,217,213,273
2014-08-17,193,209,286
2014-08-18,215,237,283
2014-08-19,193,215,277
2014-08-20,208,219,275
2014-08-21,199,238,289
2014-08-22,216,215,267
2014-08-23,194,238,273
2014-08-24,193,211,286
2014-08-25,197,233,287
2014-08-26,201,236,280
2014-08-27,207,241,293
2014-08-28,191,239,282
2014-08-29,183,225,287
2014-08-30,206,230,267
2014-08-31,195,220,276
2014-09-01,204,218,272
2014-09-02,198,221,267
2014-09-03,205,234,275
2014-09-04,202,222,280
2014-09-05,206,219,267
2014-09-06,183,228,291
2014-09-07,201,242,291
2014-09-08,189,238,270
2014-09-09,194,241,266
2014-09-10,185,243,294
2014-09-11,194,234,269
2014-09-12,191,232,272
2014-09-13,204,244,277
2014-09-14,193,226,288
2014-09-15,188,225,276
2014-09-16,180,242,277
2014-09-17,200,232,290
2014-09-18,184,235,278
2014-09-19,181,231,282
2014-09-20,206,227,290
2014-09-21,182,235,267
2014-09-22,182,244,289
2014-09-23,201,252,275
2014-09-24,178,253,266
2014-09-25,181,249,267
2014-09-26,187,251,293
2014-09-27,201,249,284
2014-09-28,192,237,294
2014-09-29,176,243,278
2014-09-30,186,245,271
2014-10-01,179,235,290
2014-10-02,181,240,272
2014-10-03,190,256,274
2014-10-04,205,258,285
2014-10-05,205,246,294
2014-10-06,191,232,281
2014-10-07,177,243,287
2014-10-08,183,253,267
2014-10-09,192,235,280
2014-10-10,176,243,286
2014-10-11,206,247,285
2014-10-12,200,265,285
2014-10-13,186,241,295
2014-10-14,190,264,293
2014-10-15,190,266,282
2014-10-16,203,244,273
2014-10-17,187,259,268
2014-10-18,204,250,281
2014-10-19,184,267,284
2014-10-20,184,246,279
2014-10-21,180,242,290
2014-10-22,186,256,274
2014-10-23,195,255,291
2014-10-24,180,254,270
2014-10-25,191,256,281
2014-10-26,204,263,284
2014-10-27,186,252,281
2014-10-28,203,244,295
2014-10-29,207,245,295
2014-10-30,203,254,269
2014-10-31,187,245,276
2014-11-01,194,253,287
2014-11-02,204,267,287
2014-11-03,208,271,269
2014-11-04,191,258,288
2014-11-05,200,272,285
2014-11-06,194,249,294
2014-11-07,193,274,287
2014-11-08,208,250,284
2014-11-09,197,272,276
2014-11-10,203,275,273
2014-11-11,212,272,290
2014-11-12,202,260,268
2014-11-13,205,275,283
2014-11-14,210,260,266
2014-11-15,195,273,294
2014-11-16,192,275,271
2014-11-17,209,274,280
2014-11-18,194,281,271
2014-11-19,203,257,289
2014-11-20,209,266,276
2014-11-21,211,262,287
2014-11-22,208,266,266
2014-11-23,221,280,292
2014-11-24,216,283,286
2014-11-25,199,256,292
2014-11-26,198,259,272
2014-11-27,218,257,295
2014-11-28,216,266,280
2014-11-29,210,256,296
2014-11-30,227,257,272
2014-12-01,210,281,276
2014-12-02,229,276,281
2014-12-03,214,286,291
2014-12-04,203,280,285
2014-12-05,234,287,275
2014-12-06,216,278,285
2014-12-07,231,262,284
2014-12-08,220,285,273
2014-12-09,211,282,273
2014-12-10,232,288,286
2014-12-11,231,288,289
2014-12-12,228,270,293
2014-12-13,238,271,270
2014-12-14,228,282,278
2014-12-15,231,260,280
2014-12-16,214,261,277
2014-12-17,244,283,274
2014-12-18,223,288,271
2014-12-19,230,276,297
2014-12-20,241,287,267
2014-12-21,228,280,267
2014-12-22,224,269,278
2014-12-23,224,272,276
2014-12-24,250,260,282
2014-12-25,250,286,285
2014-12-26,240,281,269
2014-12-27,226,277,275
2014-12-28,252,276,272
2014-12-29,238,288,271
2014-12-30,234,266,289
2014-12-31,232,283,295
2015-01-01,244,273,294
2015-01-02,257,262,273
2015-01-03,244,266,291
2015-01-04,251,290,273
2015-01-05,238,285,285
2015-01-06,236,273,283
2015-01-07,241,273,270
2015-01-08,262,281,279
2015-01-09,240,264,295
2015-01-10,254,290,268
2015-01-11,248,286,282
2015-01-12,252,280,271
2015-01-13,250,279,283
2015-01-14,248,279,272
2015-01-15,259,286,277
2015-01-16,264,287,278
2015-01-17,241,262,291
2015-01-18,270,287,269
2015-01-19,264,268,289
2015-01-20,249,277,295
2015-01-21,244,271,290
2015-01-22,270,272,293
2015-01-23,263,281,274
2015-01-24,271,258,288
2015-01-25,267,273,270
2015-01-26,262,265,294
2015-01-27,256,286,270
2015-01-28,270,261,295
2015-01-29,266,263,279
2015-01-30,279,275,277
2015-01-31,262,263,276
2015-02-01,252,284,271
2015-02-02,265,256,284
2015-02-03,270,276,290
2015-02-04,282,269,283
2015-02-05,269,277,295
2015-02-06,263,263,278
2015-02-07,265,270,298
2015-02-08,279,278,278
2015-02-09,272,273,291
